"title","location","yearsofexperience","yearsatcompany","basesalary","gender","Race"
"Software Engineer","San Jose, CA",12,8,247077,"Male",NA
"Software Engineer","Kwajalein, MH, Marshall Islands",2,2,112235,"Male",NA
"Software Engineer","Toronto, ON, Canada",10,3,238350,"Male",NA
"Software Engineer","San Jose, CA",2,0,148038,"Female",NA
"Software Engineer","San Jose, CA",12,4,199071,"Male",NA
"Software Engineer","San Jose, CA",2,1,141061,NA,NA
"Software Engineer","San Jose, CA",14,7,188922,"Male",NA
"Software Engineer","San Jose, CA",2,0,193258,"Male",NA
"Human Resources","San Jose, CA",10,5,293989,"Female",NA
"Software Engineer","Bellevue, WA",7,4,183942,"Male",NA
"Software Engineer","San Jose, CA",8,5,275718,"Male",NA
"Software Engineer","San Jose, CA",14,2,195885,"Male",NA
"Software Engineer","San Jose, CA",3,8,86013,"Male",NA
"Software Engineer","San Jose, CA",2,14,158096,"Male",NA
"Software Engineer","San Jose, CA",8,1,314551,"Male",NA
"Software Engineer","San Jose, CA",7,2,117282,"Male",NA
"Data Scientist","Amsterdam, NH, Netherlands",5,1,186916,"Male",NA
"Software Engineer","Seattle, WA",8,3,199337,NA,NA
"Software Engineer","San Jose, CA",15,4,160867,NA,NA
"Software Engineer","San Jose, CA",0,0,232878,"Female",NA
"Data Scientist","San Francisco, CA",6,2,268263,"Male",NA
"Software Engineer","San Jose, CA",2,2,171934,"Male",NA
"Software Engineer","San Jose, CA",9,3,276520,"Female",NA
"Software Engineer","San Jose, CA",12,5,107928,"Male",NA
"Software Engineer","San Jose, CA",15,3,261774,NA,NA
"Software Engineer","San Jose, CA",8,2.5,170990,"Male",NA
"Software Engineer","San Jose, CA",12,4,167598,"Male",NA
"Software Engineer","Bellevue, WA",9,4,116722,NA,NA
"Software Engineer","Bellevue, WA",9,2,240547,"Male",NA
"Software Engineer","Parker, CO",22,5,204857,"Male",NA
"Software Engineer","Austin, TX",6,6,208248,"Male",NA
"Software Engineer","San Jose, CA",10,4,241194,NA,NA
"Software Engineer","San Jose, CA",10,6,201597,"Male",NA
"Software Engineer","San Jose, CA",20,16,317123,"Male",NA
"Software Engineer","San Jose, CA",11,7,317417,"Female",NA
"Software Engineer","Milano, LO, Italy",8,2,149931,"Male",NA
"Software Engineer","Seattle, WA",10,2,189809,"Male",NA
"Software Engineer","San Jose, CA",0,0,159107,NA,NA
"Software Engineer","San Jose, CA",7,2,229160,NA,NA
"Software Engineer","San Jose, CA",0,0,224422,"Male",NA
"Software Engineer","San Jose, CA",5,2,226776,NA,NA
"Product Manager","Austin, TX",6,1,271561,"Male",NA
"Software Engineer","Austin, TX",15,0,146894,"Male",NA
"Data Scientist","San Jose, CA",4,0,127411,NA,NA
"Software Engineer","San Jose, CA",4,4,253604,NA,NA
"Data Scientist","New York, NY",5,5,187410,NA,NA
"Data Scientist","Campbell, CA",15,5,242572,NA,NA
"Software Engineer","San Jose, CA",5,1,298784,NA,NA
"Product Manager","San Francisco, CA",2,2,92001,"Female","Asian"
"Software Engineer","Campbell, CA",5,2,137271,"Male","Hispanic"
"Software Engineer","San Jose, CA",8,0,90197,NA,NA
"Product Manager","San Francisco, CA",7,7,128340,NA,NA
"Software Engineer","San Jose, CA",10,8,282226,NA,NA
"Software Engineer","Austin, TX",9,1,90130,NA,NA
"Product Manager","San Jose, CA",4,2,176185,NA,NA
"Software Engineer","San Francisco, CA",5,4,192610,NA,NA
"Software Engineer","San Jose, CA",4,0,131064,NA,NA
"Product Manager","San Francisco, CA",6,4,197689,NA,NA
"Data Scientist","Bellevue, WA",2,0,178055,NA,NA
"Software Engineer","San Francisco, CA",0,0,146087,"Male","White"
"Marketing","San Jose, CA",23,0,132067,"Male","White"
"Software Engineer","San Jose, CA",20,10,313039,NA,NA
"Software Engineer","San Jose, CA",10,5,205139,"Male","Asian"
"Software Engineer","San Jose, CA",2,2,254412,NA,NA
"Sales","Sydney, NS, Australia",9,4,175849,"Male","White"
"Software Engineer","New York, NY",1,0,208732,NA,NA
"Human Resources","San Jose, CA",6,5,226402,"Male","White"
"Business Analyst","San Jose, CA",7,4,208652,NA,NA
"Software Engineer","San Jose, CA",0,0,157674,NA,NA
"Software Engineer","Berlin, BE, Germany",16,7,232306,"Male","White"
"Data Scientist","Austin, TX",1,0,200435,NA,NA
"Software Engineer","Bellevue, WA",2,2,208519,"Female",NA
"Software Engineer","San Jose, CA",17,8,298068,NA,"Asian"
"Product Manager","San Jose, CA",7,0,300318,NA,NA
"Software Engineer","Austin, TX",15,0,170936,"Male","Asian"
"Software Engineer","Austin, TX",11,0,220461,"Male","Asian"
"Software Engineer","Bellevue, WA",10,2,158697,NA,NA
"Software Engineer","Amsterdam, NH, Netherlands",10,2,82528,NA,NA
"Data Scientist","Bellevue, WA",4,1,175602,"Male","Asian"
"Business Analyst","San Jose, CA",10,4,240394,NA,NA
"Software Engineer","San Jose, CA",4,0,250964,"Female","Asian"
"Software Engineer","Portland, OR",15,0,228020,"Male","White"
"Software Engineer","Toronto, ON, Canada",6,1,252672,"Male",NA
"Software Engineer","San Jose, CA",11,4,283489,"Male","Asian"
"Technical Program Manager","San Jose, CA",10,10,145769,NA,NA
"Business Analyst","Singapore, SG, Singapore",5,5,141095,NA,NA
"Software Engineer","San Jose, CA",12,10,233408,NA,NA
"Software Engineer","San Jose, CA",16,5,208628,NA,NA
"Software Engineering Manager","New York, NY",14,10,298038,"Male","White"
"Product Manager","San Jose, CA",6,4,359570,NA,NA
"Software Engineer","Austin, TX",15,1,246378,NA,NA
"Product Manager","San Jose, CA",10,2,152692,NA,NA
"Product Manager","Austin, TX",6,1,120591,"Male","White"
"Software Engineer","Toronto, ON, Canada",14,0,137098,"Male","Asian"
"Data Scientist","Seattle, WA",7,7,77338,NA,NA
"Software Engineer","San Jose, CA",6,0,288643,"Male","Hispanic"
"Software Engineer","Amsterdam, NH, Netherlands",4,2,91029,"Male","White"
"Software Engineer","Bellevue, WA",11,0,216983,NA,NA
"Data Scientist","San Jose, CA",3,3,201687,NA,NA
"Business Analyst","Toronto, ON, Canada",10,4,121615,NA,NA
"Business Analyst","London, EN, United Kingdom",1,1,83237,"Male","White"
"Software Engineer","San Jose, CA",15,10,231008,NA,NA
"Product Manager","San Jose, CA",12,6,181976,NA,NA
"Software Engineer","San Jose, CA",0,0,167916,NA,NA
"Software Engineer","Sydney, NS, Australia",7,2,128059,NA,NA
"Software Engineering Manager","San Jose, CA",22,16,237457,"Male","White"
"Software Engineer","San Jose, CA",6,6,146951,"Female",NA
"Software Engineer","San Jose, CA",2,2,110547,"Male","White"
"Software Engineer","San Jose, CA",4,0,108927,NA,NA
"Software Engineer","Salt Lake City, UT",1.5,6,248984,"Male",NA
"Software Engineer","San Jose, CA",13,1,78746,NA,NA
"Software Engineer","Bellevue, WA",10,2,295041,NA,NA
"Software Engineering Manager","San Jose, CA",10,10,195899,"Male",NA
"Software Engineer","San Jose, CA",2,2,247812,"Male",NA
"Software Engineer","San Jose, CA",6,1,129282,"Male",NA
"Product Designer","San Jose, CA",4,2,250150,NA,NA
"Technical Program Manager","Irvine, CA",13,2,269811,NA,NA
"Software Engineer","Irvine, CA",5,1,287803,NA,NA
"Mechanical Engineer","Irvine, CA",3,3,78631,"Male","White"
"Software Engineering Manager","Cambridge, MA",11,1,96993,"Female","White"
"Software Engineer","Cambridge, MA",3,3,139669,NA,NA
"Software Engineer","Cambridge, MA",3,1,109431,"Male","White"
"Software Engineer","Naperville, IL",8,2,121479,"Male",NA
"Software Engineer","Naperville, IL",10,1,135901,"Male",NA
"Software Engineer","Naperville, IL",0,0,166486,"Male","Hispanic"
"Marketing","Austin, TX",6,1,239763,"Female",NA
"Product Manager","San Francisco, CA",8,0,270567,"Female",NA
"Software Engineer","Friday Harbor, WA",15,1.5,162523,"Male",NA
"Software Engineer","Berlin, BE, Germany",12,2,152076,"Male",NA
"Software Engineer","Munich, BY, Germany",20,2,199546,"Male",NA
"Data Scientist","Washington, DC",10,1,223692,"Male",NA
"Software Engineer","Washington, DC",20,1,260094,"Male",NA
"Software Engineering Manager","Philadelphia, PA",18,2,120838,"Male","White"
"Sales","New York, NY",4,4,106241,"Female","Two Or More"
"Software Engineer","Portland, OR",4,2,169423,"Male","White"
"Software Engineer","Bratislava, BL, Slovakia",14,2,137280,"Male","White"
"Software Engineer","Arlington, VA",8,4,89182,"Male","White"
"Marketing","Birmingham, EN, United Kingdom",10,2,216554,"Male","White"
"Product Manager","Orlando, FL",9,2,272849,"Male",NA
"Software Engineer","Seattle, WA",2,2,94866,"Male",NA
"Software Engineer","Redwood City, CA",0,0,102611,"Male",NA
"Software Engineer","Redwood City, CA",14,0,210534,"Male",NA
"Software Engineer","Redwood City, CA",3,3,183816,NA,NA
"Software Engineering Manager","Seattle, WA",20,1,339590,"Male",NA
"Human Resources","Austin, TX",6,1,276346,"Female","Black"
"Product Designer","Austin, TX",15,1,195702,"Female","White"
"Product Manager","Seattle, WA",10,1,159982,"Male","White"
"Business Analyst","Redwood City, CA",6,3,193688,"Female","Asian"
"Software Engineer","Redwood City, CA",3,3,109646,"Male","Asian"
"Software Engineering Manager","Seattle, WA",15,1,143370,"Male",NA
"Product Manager","Redwood City, CA",0,0,131356,"Male","Asian"
"Software Engineer","Redwood City, CA",5,2,189570,"Male","Asian"
"Software Engineer","Redwood City, CA",5,2,123170,NA,NA
"Software Engineer","Redwood City, CA",4,4,234732,"Female",NA
"Software Engineer","Redwood City, CA",2,0,227485,"Female","Asian"
"Software Engineer","Austin, TX",10,8,244447,NA,NA
"Software Engineer","Austin, TX",10,8,209900,"Male",NA
"Software Engineer","Vancouver, BC, Canada",8,1,191771,"Male",NA
"Data Scientist","Redwood City, CA",2,2,164194,"Male",NA
"Software Engineer","Vancouver, BC, Canada",12,2,204737,"Male",NA
"Software Engineer","Redwood City, CA",4,4,171402,"Male",NA
"Software Engineer","Redwood City, CA",9,9,229470,"Male",NA
"Software Engineer","Redwood City, CA",3,3,257001,NA,NA
"Software Engineer","Redwood City, CA",4,4,255158,NA,NA
"Software Engineer","Vancouver, BC, Canada",16,13,137460,NA,NA
"Software Engineer","Vancouver, BC, Canada",16,13,286544,NA,NA
"Software Engineer","Redwood City, CA",9,9,399202,"Male",NA
"Marketing","San Francisco, CA",5,1,238523,NA,NA
"Software Engineer","Austin, TX",14,2,231146,NA,NA
"Software Engineer","Seattle, WA",6,6,183766,"Male","White"
"Software Engineer","Vancouver, BC, Canada",5,0,148460,"Male","White"
"Human Resources","San Jose, CA",19,5,198075,NA,NA
"Software Engineer","Vancouver, BC, Canada",14,0,111272,"Male","White"
"Software Engineer","Los Angeles, CA",7,3,130899,"Male","White"
"Software Engineer","Vancouver, BC, Canada",6,1,279661,NA,NA
"Product Designer","Redwood City, CA",9,3,113370,"Female","Asian"
"Software Engineer","Bucharest, BU, Romania",8,1,123092,NA,NA
"Software Engineer","Madrid, MD, Spain",15,2,125695,"Male","White"
"Software Engineer","Vancouver, BC, Canada",6,0,284373,NA,NA
"Software Engineer","Vancouver, BC, Canada",8,8,104453,NA,NA
"Data Scientist","Vancouver, BC, Canada",4,0,93861,"Female","Asian"
"Software Engineer","Redwood City, CA",13,0,96366,NA,NA
"Software Engineer","Vancouver, BC, Canada",7,2,145348,NA,NA
"Software Engineer","Pleasanton, CA",5,3,167994,"Male","Asian"
"Software Engineer","Pleasanton, CA",12,2.5,160253,"Male",NA
"Software Engineer","Pleasanton, CA",4,3,234864,NA,NA
"Software Engineer","Pleasanton, CA",12,3,173203,"Male","Asian"
"Software Engineer","Dublin, CA",20,3,191532,NA,NA
"Product Manager","London, EN, United Kingdom",8,5,109835,"Female",NA
"Software Engineer","Boston, MA",5,1,175721,"Male","Asian"
"Data Scientist","Amsterdam, NH, Netherlands",2,2,159555,"Female","White"
"Software Engineer","Philadelphia, PA",1,1,167755,"Female","Two Or More"
"Software Engineer","Bogota, DC, Colombia",5,1,202328,"Male",NA
"Business Analyst","Chisinau, CE, Moldova",6,3,100653,"Female","White"
"Software Engineer","Chicago, IL",4,2,124872,"Male",NA
"Software Engineer","Chicago, IL",0,0,170964,"Male","White"
"Software Engineer","Chicago, IL",16,2,146945,"Male","White"
"Software Engineer","Saint Petersburg, SP, Russia",14,1,186640,"Male",NA
"Software Engineer","Mountain View, CA",12,10,190229,"Male",NA
"Software Engineering Manager","San Francisco, CA",9,9,140449,"Male",NA
"Solution Architect","San Jose, CA",18,3,247970,"Male","White"
"Software Engineer","Saint Petersburg, SP, Russia",22,2,143274,"Male",NA
"Software Engineer","Palo Alto, CA",12,7,112536,"Male","White"
"Software Engineer","Mountain View, CA",15,6,136421,"Male",NA
"Software Engineer","Mountain View, CA",10,6,129708,"Male",NA
"Software Engineer","Windsor Locks, CT",12,6,135168,"Male",NA
"Software Engineer","Mountain View, CA",8,5,238630,"Male",NA
"Software Engineer","Irvine, CA",10,10,113823,"Male",NA
"Software Engineering Manager","Houston, TX",15,8,160632,"Male",NA
"Product Designer","Seattle, WA",12,6,80554,NA,NA
"Software Engineer","San Jose, CA",7,7,236846,"Male","White"
"Software Engineer","Mountain View, CA",18,5,234790,"Male","White"
"Business Analyst","Minsk, HM, Belarus",8,1,79203,"Female","Asian"
"Software Engineer","New York, NY",13,2,158111,"Male","White"
"Software Engineer","Sunnyvale, CA",20,9,260230,NA,NA
"Software Engineer","New York, NY",9,3,169120,"Male","White"
"Software Engineer","San Francisco, CA",6,3,181734,"Male","White"
"Solution Architect","San Francisco, CA",6,4,245944,"Female","White"
"Management Consultant","New York, NY",15,3,138473,"Male","Hispanic"
"Software Engineer","Prague, PR, Czech Republic",8,2,110899,"Male","White"
"Software Engineer","Dallas, TX",11,8,242797,"Male","White"
"Software Engineer","Dallas, TX",10,4,179444,"Male","White"
"Software Engineer","Seattle, WA",10,5,127592,"Male",NA
"Product Manager","New York, NY",11,9,223810,NA,NA
"Software Engineer","Sunnyvale, CA",6,6,118917,NA,NA
"Software Engineer","Greenwich, CT",14,4,180452,"Male",NA
"Software Engineer","Los Angeles, CA",10,8,179809,NA,NA
"Software Engineer","Portland, OR",3,2,177359,"Male",NA
"Software Engineer","San Francisco, CA",13,6,201576,"Male",NA
"Software Engineer","Manhattan, NY",6,6,162520,"Male",NA
"Software Engineer","Budapest, BU, Hungary",15,6,158270,"Male","White"
"Software Engineer","San Jose, CA",8,8,190741,"Male","White"
"Software Engineer","Malvern, PA",3,1,113120,NA,NA
"Software Engineer","Westport, CT",20,3,238143,"Male","White"
"Software Engineer","San Francisco, CA",7,1,158723,NA,NA
"Software Engineer","Kharkiv, KK, Ukraine",2,2,166981,NA,NA
"Software Engineer","Saint Petersburg, SP, Russia",7,6,92317,"Male","White"
"Solution Architect","Houston, TX",15,3,91742,NA,NA
"Technical Program Manager","Fairfax, VA",15,5,84602,"Male","White"
"Technical Program Manager","Saint Petersburg, SP, Russia",11,5,159577,NA,NA
"Software Engineer","Bloomfield, CT",7,7,208957,"Male","White"
"Software Engineer","Kiev, KC, Ukraine",5,3,201299,"Male","White"
"Software Engineer","Mountain View, CA",10,2,134918,"Male","White"
"Software Engineer","Herndon, VA",8,0,189356,NA,NA
"Software Engineer","San Jose, CA",9,5,147801,"Male","White"
"Software Engineer","Wroclaw, DS, Poland",5,3,91666,"Male",NA
"Technical Program Manager","New York, NY",14,14,127062,NA,NA
"Software Engineer","Malaga, AN, Spain",10,10,97206,"Male","White"
"Software Engineer","Saint Petersburg, SP, Russia",5,1,152029,"Male","White"
"Software Engineer","Bellevue, WA",17,0,127601,"Male",NA
"Product Designer","Seattle, WA",13,3,206861,"Female","Asian"
"Software Engineer","Seattle, WA",10,1,204900,"Male",NA
"Software Engineering Manager","Cary, NC",15,8,310935,NA,NA
"Product Designer","Seattle, WA",3,3,190509,NA,NA
"Software Engineer","Seattle, WA",5,5,232355,NA,NA
"Data Scientist","Madison, WI",2,2,235051,"Male",NA
"Software Engineer","Verona, WI",4,4,116292,"Male",NA
"Software Engineer","Verona, WI",0,0,77423,"Male",NA
"Software Engineer","Verona, WI",6,6,175381,NA,NA
"Software Engineer","Verona, WI",9,9,107367,"Male","Asian"
"Software Engineer","Verona, WI",7,5,178994,NA,NA
"Software Engineer","Madison, WI",8,6,178987,"Male","White"
"Software Engineer","Madison, WI",3,2,264119,"Male","White"
"Software Engineering Manager","Madison, WI",10,10,339909,"Male",NA
"Software Engineer","Madison, WI",9,9,99243,NA,NA
"Software Engineer","Madison, WI",3,3,233015,"Male",NA
"Software Engineer","Madison, WI",1,1,188200,"Male",NA
"Software Engineer","Madison, WI",1,1,122143,"Male",NA
"Software Engineer","Madison, WI",1,1,254390,"Male",NA
"Software Engineer","Madison, WI",0,0,99797,"Male",NA
"Software Engineer","Madison, WI",0,0,227562,"Male",NA
"Software Engineer","Madison, WI",12,12,323245,"Male",NA
"Software Engineer","Verona, WI",2,1.6,227567,"Male",NA
"Software Engineer","Madison, WI",0,0,261147,"Female",NA
"Software Engineer","Madison, WI",9,9,158286,NA,NA
"Software Engineer","Verona, WI",0,0,144969,"Male",NA
"Software Engineering Manager","Verona, WI",8,8,193331,"Female",NA
"Software Engineer","Madison, WI",2,2,199225,"Male",NA
"Software Engineer","Verona, WI",13,5,116543,NA,NA
"Software Engineer","Madison, WI",6,6,133496,"Male",NA
"Software Engineer","Verona, WI",1,1,119419,"Male",NA
"Software Engineer","Verona, WI",5,5,277831,NA,NA
"Software Engineer","Madison, WI",1,1,147119,"Male",NA
"Software Engineer","Verona, WI",10,10,217670,NA,NA
"Software Engineer","Madison, WI",2,2,87603,"Male",NA
"Software Engineer","Madison, WI",1,1,194125,"Male",NA
"Software Engineer","Madison, WI",0,0,113483,"Male",NA
"Software Engineer","Verona, WI",0,0,102582,"Male",NA
"Software Engineer","Madison, WI",10,7,133620,"Male","White"
"Software Engineer","Madison, WI",7,6,170130,NA,NA
"Software Engineer","Madison, WI",15,15,344272,NA,NA
"Software Engineer","Verona, WI",15,15,247932,NA,NA
"Software Engineer","Verona, WI",4,4,98613,"Male",NA
"Software Engineer","Verona, WI",15,15,170512,"Male","White"
